Purchasing Document,Company Code,Item category,Item category desc
7500095447,7200,0,Standard
7500095448,7200,0,Standard
7500095449,7100,0,Standard
7500095450,7300,9,Service
7500095451,7200,0,Standard
7500095452,7100,3,Subcontracting
7500095454,7200,0,Standard
7500095455,7100,9,Service
7500095456,7200,9,Service
7500095457,7200,9,Service
7500095458,7200,0,Standard
7500095459,7100,0,Standard
7500095460,7100,0,Standard
7500095461,7100,0,Standard
7500095462,7100,0,Standard
7500095463,7100,0,Standard
7500095464,7100,0,Standard
7500095466,7100,0,Standard
7500095467,7100,0,Standard
7500095468,7100,0,Standard
7500095469,7100,0,Standard
7500095470,7100,0,Standard
7500095471,7300,0,Standard
7500095472,7300,0,Standard
7500095473,7100,0,Standard
7500095474,7300,0,Standard
7500095475,7100,0,Standard
7500095476,7100,0,Standard
7500095477,7100,0,Standard
7500095478,7100,0,Standard
7500095479,7300,0,Standard
7500095480,7100,0,Standard
7500095481,7100,0,Standard
7500095482,7200,0,Standard
7500095483,7100,0,Standard
7500095484,7100,0,Standard
7500095485,7100,0,Standard
7500095486,7100,0,Standard
7500095487,7100,0,Standard
7500095488,7100,0,Standard
7500095489,7100,0,Standard
7500095490,7200,0,Standard
7500095491,7100,0,Standard
7500095492,7100,0,Standard
7500095493,7100,0,Standard
7500095494,7100,0,Standard
7500095495,7100,0,Standard
7500095496,7100,0,Standard
7500095497,7100,0,Standard
7500095498,7200,0,Standard
7500095499,7200,0,Standard
7500095501,7200,0,Standard
7500095502,7200,0,Standard
7500095503,7200,0,Standard
7500095504,7200,0,Standard
7500095505,7200,0,Standard
7500095506,7200,0,Standard
7500095508,7200,0,Standard
7500095509,7200,0,Standard
7500095510,7100,0,Standard
7500095511,7200,0,Standard
7500095512,7200,0,Standard
7500095513,7200,0,Standard
7500095514,7200,0,Standard
7500095515,7100,0,Standard
7500095516,7200,0,Standard
7500095517,7200,0,Standard
7500095518,7200,0,Standard
7500095519,7200,0,Standard
7500095520,7200,0,Standard
7500095521,7300,0,Standard
7500095522,7200,0,Standard
7500095523,7100,9,Service
7500095524,7100,9,Service
7500095525,7300,3,Subcontracting
7500095526,7300,3,Subcontracting
7500095527,7300,0,Standard
7500095528,7300,0,Standard
7500095529,7100,0,Standard
7500095530,7300,9,Service
7500095531,7100,9,Service
7500095532,7100,9,Service
7500095533,7100,9,Service
7500095534,7200,0,Standard
7500095535,7300,9,Service
7500095536,7300,9,Service
7500095537,7200,0,Standard
7500095538,7200,0,Standard
7500095539,1100,0,Standard
7500095541,7100,0,Standard
7500095542,7100,0,Standard
7500095543,7100,9,Service
7500095544,7100,0,Standard
7500095545,7100,0,Standard
7500095546,7100,0,Standard
7500095547,7100,0,Standard
7500095548,7100,0,Standard
7500095549,7100,0,Standard
7500095550,7100,0,Standard
7500095551,7100,0,Standard
7500095552,7100,0,Standard
7500095553,7100,0,Standard
7500095554,7100,0,Standard
7500095555,7100,0,Standard
7500095556,7100,0,Standard
7500095558,7100,9,Service
7500095560,1100,0,Standard
7500095561,1100,0,Standard
7500095562,1100,0,Standard
7500095564,1100,0,Standard
7500095565,1100,3,Subcontracting
7500095568,1100,3,Subcontracting
7500095571,1100,2,Consignment
7500095579,1100,9,Service
7500095580,1100,9,Service
7500095581,1100,9,Service
7500095582,1100,9,Service
7500095583,1100,9,Service
7500095584,1100,9,Service
7500095585,1100,9,Service
7500095586,1100,3,Subcontracting
7500095587,1100,0,Standard
7500095588,1100,0,Standard
7500095589,1100,0,Standard
7500095590,1100,0,Standard
7500095591,1100,0,Standard
7500095592,1100,0,Standard
7500095593,1100,0,Standard
7500095594,1100,0,Standard
7500095595,1100,0,Standard
7500095596,1100,0,Standard
7500095597,1100,0,Standard
7500095598,1100,0,Standard
7500095599,1100,0,Standard
7500095601,1100,0,Standard
7500095602,1100,0,Standard
7500095603,1100,0,Standard
7500095604,1100,0,Standard
7500095605,1100,0,Standard
7500095606,1100,0,Standard
7500095607,1100,0,Standard
7500095608,1100,0,Standard
7500095609,1100,0,Standard
7500095610,1100,0,Standard
7500095611,1100,0,Standard
7500095612,1100,0,Standard
7500095613,1100,0,Standard
7500095614,1100,0,Standard
7500095615,1100,0,Standard
7500095616,1100,0,Standard
7500095617,1100,0,Standard
7500095618,1100,0,Standard
7500095619,1100,9,Service
7500095620,1100,9,Service
7500095621,1100,9,Service
7500095622,1100,9,Service
7500095623,1100,0,Standard
7500095625,1100,0,Standard
7500095626,7300,3,Subcontracting
7500095628,7300,3,Subcontracting
7500095629,7100,0,Standard
7500095630,7100,9,Service
7500095631,7100,0,Standard
7500095632,7100,9,Service
7500095633,7100,9,Service
7500095634,7100,9,Service
7500095635,7300,0,Standard
7500095636,7100,9,Service
7500095637,7100,9,Service
7500095638,7300,9,Service
7500095639,7300,0,Standard
7500095640,7300,9,Service
7500095641,7100,0,Standard
7500095642,7300,9,Service
7500095643,7300,0,Standard
7500095644,7300,9,Service
7500095645,7300,0,Standard
7500095646,7300,0,Standard
7500095648,7100,0,Standard
7500095649,7300,9,Service
7500095650,7300,9,Service
7500095651,7300,9,Service
7500095652,7300,9,Service
7500095653,7100,3,Subcontracting
7500095654,7100,0,Standard
7500095655,7100,0,Standard
7500095656,7100,0,Standard
7500095657,7100,0,Standard
7500095658,7100,0,Standard
7500095659,7100,0,Standard
7500095660,7100,0,Standard
7500095661,7100,3,Subcontracting
7500095662,7300,9,Service
7500095663,7100,3,Subcontracting
7500095664,7100,3,Subcontracting
7500095665,7100,0,Standard
7500095666,7100,9,Service
7500095667,7100,9,Service
7500095669,7300,9,Service
7500095670,7300,0,Standard
7500095671,7100,9,Service
7500095672,7300,0,Standard
7500095673,7300,0,Standard
7500095674,7300,0,Standard
7500095675,7300,0,Standard
7500095676,7100,0,Standard
7500095677,7300,0,Standard
7500095678,7300,0,Standard
7500095679,7300,3,Subcontracting
7500095680,7300,0,Standard
7500095681,7300,0,Standard
7500095682,7100,0,Standard
7500095683,7100,0,Standard
7500095684,7300,0,Standard
7500095685,7100,0,Standard
7500095686,7100,9,Service
7500095687,7100,0,Standard
7500095688,7100,9,Service
7500095689,7300,0,Standard
7500095690,7100,0,Standard
7500095691,7100,0,Standard
7500095692,7200,0,Standard
7500095693,7100,0,Standard
7500095694,7100,0,Standard
7500095695,7200,9,Service
7500095696,7100,0,Standard
7500095697,7300,0,Standard
7500095698,7300,0,Standard
7500095699,7100,0,Standard
7500095700,7100,0,Standard
7500095701,7100,0,Standard
7500095702,7100,0,Standard
7500095703,7100,0,Standard
7500095704,7300,0,Standard
7500095705,7100,0,Standard
7500095706,7100,0,Standard
7500095707,7100,0,Standard
7500095708,7300,0,Standard
7500095709,7300,0,Standard
7500095710,7300,0,Standard
7500095711,7100,0,Standard
7500095712,7100,0,Standard
7500095713,7100,0,Standard
7500095714,7100,0,Standard
7500095715,7100,0,Standard
7500095716,7100,0,Standard
7500095717,7100,0,Standard
7500095718,7300,0,Standard
7500095719,7100,0,Standard
7500095720,7100,0,Standard
7500095721,7100,0,Standard
7500095722,7100,0,Standard
7500095723,7200,0,Standard
7500095724,7100,0,Standard
7500095725,7100,0,Standard
7500095726,7100,0,Standard
7500095727,7200,0,Standard
7500095728,7200,0,Standard
7500095729,7200,0,Standard
7500095730,7200,0,Standard
7500095731,7200,0,Standard
7500095732,7200,0,Standard
7500095733,7200,0,Standard
7500095734,7100,0,Standard
7500095735,7200,0,Standard
7500095736,7100,0,Standard
7500095737,7100,9,Service
7500095738,7200,0,Standard
7500095740,7100,0,Standard
7500095741,7200,0,Standard
7500095742,7200,0,Standard
7500095743,7100,0,Standard
7500095744,7200,0,Standard
7500095745,7200,0,Standard
7500095746,7200,0,Standard
7500095747,7200,0,Standard
7500095748,7200,0,Standard
7500095749,7200,0,Standard
7500095750,7200,0,Standard
7500095751,7100,3,Subcontracting
7500095752,7300,9,Service
7500095753,7100,9,Service
7500095754,7100,0,Standard
7500095755,7100,9,Service
7500095756,7200,0,Standard
7500095757,7100,9,Service
7500095758,7100,0,Standard
7500095759,7300,0,Standard
7500095760,7100,3,Subcontracting
7500095761,7100,3,Subcontracting
7500095762,7100,3,Subcontracting
7500095763,7100,3,Subcontracting
7500095764,7100,3,Subcontracting
7500095765,7100,9,Service
7500095766,7200,9,Service
7500095767,7100,3,Subcontracting
7500095768,7100,3,Subcontracting
7500095769,7100,3,Subcontracting
7500095770,7100,3,Subcontracting
7500095772,7100,3,Subcontracting
7500095773,7100,9,Service
7500095774,7100,3,Subcontracting
7500095775,7100,3,Subcontracting
7500095776,7100,0,Standard
7500095777,7100,3,Subcontracting
7500095778,7100,9,Service
7500095779,7100,3,Subcontracting
7500095780,7100,3,Subcontracting
7500095781,7100,3,Subcontracting
7500095782,7100,0,Standard
7500095783,7100,0,Standard
7500095784,7100,0,Standard
7500095785,7200,0,Standard
7500095786,7300,0,Standard
7500095787,7300,0,Standard
7500095788,7200,0,Standard
7500095790,7100,0,Standard
7500095791,7100,9,Service
7500095792,7100,9,Service
7500095793,7100,0,Standard
7500095794,7100,9,Service
7500095795,7100,0,Standard
7500095796,7100,9,Service
7500095797,7100,9,Service
7500095799,7300,9,Service
7500095800,7100,0,Standard
7500095801,7300,9,Service
7500095802,7200,0,Standard
7500095803,7200,9,Service
7500095804,7200,0,Standard
7500095805,7200,9,Service
7500095808,7200,0,Standard
7500095811,1100,2,Consignment
7500095818,1100,0,Standard
7500095819,1100,0,Standard
7500095821,1100,0,Standard
7500095822,1100,0,Standard
7500095823,1100,0,Standard
7500095824,1100,0,Standard
7500095825,1100,0,Standard
7500095826,1100,0,Standard
7500095827,1100,0,Standard
7500095828,1100,0,Standard
7500095829,1100,0,Standard
7500095830,1100,0,Standard
7500095832,1100,0,Standard
7500095833,1100,0,Standard
7500095834,1100,0,Standard
7500095835,1100,9,Service
7500095836,1100,9,Service
7500095837,1100,3,Subcontracting
7500095838,1100,3,Subcontracting
7500095839,1100,3,Subcontracting
7500095840,1100,3,Subcontracting
7500095841,1100,3,Subcontracting
7500095843,1100,3,Subcontracting
7500095844,1100,3,Subcontracting
7500095845,1100,3,Subcontracting
7500095846,1100,3,Subcontracting
7500095847,1100,9,Service
7500095848,1100,9,Service
7500095850,1100,9,Service
7500095851,1100,9,Service
7500095852,1100,9,Service
7500095853,1100,0,Standard
7500095854,1100,0,Standard
7500095855,1100,9,Service
7500095856,1100,0,Standard
7500095857,1100,0,Standard
7500095858,1100,0,Standard
7500095859,1100,9,Service
7500095860,1100,0,Standard
7500095861,1100,9,Service
7500095863,7300,9,Service
7500095864,7100,0,Standard
7500095865,7100,9,Service
7500095866,7300,9,Service
7500095867,7300,0,Standard
7500095868,7100,9,Service
7500095869,7100,9,Service
7500095870,7300,9,Service
7500095871,7300,0,Standard
7500095872,7300,0,Standard
7500095873,7300,0,Standard
7500095874,7300,9,Service
7500095875,7100,9,Service
7500095876,7100,9,Service
7500095877,7100,9,Service
7500095878,7100,9,Service
7500095879,7100,9,Service
7500095880,7100,9,Service
7500095881,7100,9,Service
7500095883,7100,9,Service
7500095884,7100,0,Standard
7500095885,7100,0,Standard
7500095886,7100,9,Service
7500095887,7100,9,Service
7500095888,7100,9,Service
7500095889,7100,9,Service
7500095890,7100,9,Service
7500095891,7100,9,Service
7500095892,7100,9,Service
7500095893,7200,0,Standard
7500095894,7200,0,Standard
7500095895,7100,9,Service
7500095896,7100,9,Service
7500095897,7100,9,Service
7500095898,7100,9,Service
7500095899,7100,9,Service
7500095900,7100,9,Service
7500095901,7100,9,Service
7500095902,7200,0,Standard
7500095903,7100,9,Service
7500095904,7100,9,Service
7500095905,7100,9,Service
7500095906,7100,9,Service
7500095907,7100,9,Service
7500095908,7100,9,Service
7500095909,7300,0,Standard
7500095910,7100,9,Service
7500095911,7200,9,Service
7500095912,7100,9,Service
7500095913,7100,9,Service
7500095914,7100,0,Standard
7500095915,7100,9,Service
7500095916,7100,9,Service
7500095917,7100,9,Service
7500095918,7100,9,Service
7500095919,7100,9,Service
7500095920,7100,9,Service
7500095921,7100,9,Service
7500095923,7100,9,Service
7500095924,7100,9,Service
7500095925,7100,9,Service
7500095926,7100,9,Service
7500095927,7100,9,Service
7500095928,7100,9,Service
7500095929,7100,9,Service
7500095931,7100,9,Service
7500095932,7200,0,Standard
7500095934,7100,0,Standard
7500095936,7300,0,Standard
7500095937,7100,9,Service
7500095938,7300,0,Standard
7500095939,7300,0,Standard
7500095940,7200,0,Standard
7500095941,7100,9,Service
7500095942,7100,0,Standard
7500095943,7100,9,Service
7500095944,7100,9,Service
7500095945,7100,9,Service
7500095946,7100,0,Standard
7500095947,7300,9,Service
7500095948,7300,0,Standard
7500095949,7100,9,Service
7500095952,7100,9,Service
7500095953,7100,9,Service
7500095954,7100,9,Service
7500095955,7100,9,Service
7500095956,7100,0,Standard
7500095957,7200,0,Standard
7500095958,7100,9,Service
7500095959,7200,9,Service
7500095960,7100,9,Service
7500095961,7100,9,Service
7500095962,7100,9,Service
7500095963,7300,0,Standard
7500095964,7100,9,Service
7500095965,7100,0,Standard
7500095966,7100,9,Service
7500095967,7100,9,Service
7500095968,7100,0,Standard
7500095969,7100,0,Standard
7500095970,7100,9,Service
7500095972,7100,9,Service
7500095973,7100,9,Service
7500095974,7100,9,Service
7500095975,7100,0,Standard
7500095978,7100,9,Service
7500095979,7300,0,Standard
7500095980,7300,0,Standard
7500095981,7300,0,Standard
7500095982,7100,9,Service
7500095983,7100,9,Service
7500095984,7100,9,Service
7500095985,7100,0,Standard
7500095986,7100,9,Service
7500095987,7100,0,Standard
7500095988,7100,0,Standard
7500095989,7200,0,Standard
7500095990,7100,9,Service
7500095991,7100,0,Standard
7500095992,7300,0,Standard
7500095993,7300,0,Standard
7500095994,7100,0,Standard
7500095995,7100,0,Standard
7500095996,7100,0,Standard
7500095997,7100,0,Standard
7500095998,7100,0,Standard
7500096000,7100,0,Standard
7500096001,7100,0,Standard
7500096002,7300,0,Standard
7500096003,7100,0,Standard
7500096004,7300,0,Standard
7500096005,7300,0,Standard
7500096006,7300,0,Standard
7500096007,7300,0,Standard
7500096008,7100,0,Standard
7500096009,7100,0,Standard
7500096010,7100,0,Standard
7500096011,7100,0,Standard
7500096012,7300,0,Standard
7500096013,7100,0,Standard
7500096014,7100,9,Service
7500096015,7200,0,Standard
7500096016,7100,0,Standard
7500096017,7100,0,Standard
7500096018,7100,0,Standard
7500096019,7100,0,Standard
7500096020,7100,0,Standard
7500096021,7100,0,Standard
7500096022,7100,0,Standard
7500096024,7100,0,Standard
7500096025,7200,0,Standard
7500096027,7200,0,Standard
7500096028,7200,0,Standard
7500096029,7100,0,Standard
7500096030,7100,0,Standard
7500096031,7200,0,Standard
7500096032,7100,0,Standard
7500096033,7100,0,Standard
7500096034,7200,0,Standard
7500096035,7200,0,Standard
7500096036,7200,0,Standard
7500096037,7100,9,Service
7500096038,7200,0,Standard
7500096039,7200,0,Standard
7500096040,7200,0,Standard
7500096041,7100,9,Service
7500096042,7200,0,Standard
7500096043,7200,0,Standard
7500096044,7200,0,Standard
7500096045,7200,0,Standard
7500096046,7200,0,Standard
7500096047,7100,0,Standard
7500096048,7100,0,Standard
7500096049,7100,0,Standard
7500096050,7100,0,Standard
7500096051,7200,0,Standard
7500096052,7100,9,Service
7500096053,7200,0,Standard
7500096054,7100,0,Standard
7500096055,7100,0,Standard
7500096056,7200,0,Standard
7500096057,7200,0,Standard
7500096058,7200,0,Standard
7500096059,7100,0,Standard
7500096060,7200,0,Standard
7500096061,7300,0,Standard
7500096062,7100,9,Service
7500096063,7100,0,Standard
7500096064,7100,0,Standard
7500096065,7100,3,Subcontracting
7500096066,7100,3,Subcontracting
7500096067,7100,3,Subcontracting
7500096068,7100,3,Subcontracting
7500096069,7100,3,Subcontracting
7500096070,7200,0,Standard
7500096071,7100,0,Standard
7500096072,7100,0,Standard
7500096073,7200,0,Standard
7500096074,7200,0,Standard
7500096075,7100,0,Standard
7500096076,7100,0,Standard
7500096077,7200,0,Standard
7500096078,7200,0,Standard
7500096079,7100,0,Standard
7500096080,7100,0,Standard
7500096081,7100,9,Service
7500096082,7100,0,Standard
7500096083,1100,2,Consignment
7500096089,1100,0,Standard
7500096090,1100,0,Standard
7500096091,1100,0,Standard
7500096092,1100,0,Standard
7500096093,1100,0,Standard
7500096094,1100,0,Standard
7500096095,1100,0,Standard
7500096096,1100,0,Standard
7500096097,1100,0,Standard
7500096098,1100,0,Standard
7500096099,1100,0,Standard
7500096100,1100,0,Standard
7500096101,1100,0,Standard
7500096102,1100,0,Standard
7500096103,1100,0,Standard
7500096104,1100,0,Standard
7500096105,7300,0,Standard
7500096106,7300,9,Service
7500096108,7300,9,Service
7500096109,7300,9,Service
7500096110,7300,9,Service
7500096111,7300,9,Service
7500096112,7300,9,Service
7500096113,7100,9,Service
7500096114,7100,9,Service
7500096115,7100,9,Service
7500096116,7300,0,Standard
7500096117,7300,0,Standard
7500096118,7300,0,Standard
7500096119,7300,0,Standard
7500096120,7300,0,Standard
7500096121,7300,0,Standard
7500096122,7200,0,Standard
7500096123,7300,0,Standard
7500096124,7100,0,Standard
7500096125,7100,9,Service
7500096126,7100,0,Standard
7500096127,7100,0,Standard
7500096128,7100,0,Standard
7500096130,7100,9,Service
7500096131,7100,9,Service
7500096132,7100,9,Service
7500096134,7100,0,Standard
7500096137,7100,9,Service
7500096138,7100,9,Service
7500096139,7100,9,Service
7500096140,7100,9,Service
7500096141,7100,9,Service
7500096142,7100,9,Service
7500096144,7100,9,Service
7500096145,7100,0,Standard
7500096146,7100,9,Service
7500096147,7100,9,Service
7500096148,7300,0,Standard
7500096149,7100,0,Standard
7500096150,7100,0,Standard
7500096151,7100,0,Standard
7500096152,7100,0,Standard
7500096154,7100,0,Standard
7500096155,7100,0,Standard
7500096156,7100,0,Standard
7500096157,7100,0,Standard
7500096158,7300,0,Standard
7500096159,7300,0,Standard
7500096160,7300,0,Standard
7500096161,7100,0,Standard
7500096162,7100,0,Standard
7500096163,7300,0,Standard
7500096164,7300,0,Standard
7500096165,7100,0,Standard
7500096166,7100,0,Standard
7500096167,7100,0,Standard
7500096168,7100,0,Standard
7500096169,7100,0,Standard
7500096170,7100,0,Standard
7500096171,7200,0,Standard
7500096172,7100,0,Standard
7500096173,7100,0,Standard
7500096174,7200,0,Standard
